CD_MUN,NM_MUN,VALOR,ANO,VARIAVEL
1503200,IGARAPE0ACU,1306.674973519761,1999,FLUORADOS
1503309,IGARAPE0MIRI,1695.062252355431,1999,FLUORADOS
1503408,INHANGAPI,1298.615955975682,1999,FLUORADOS
1503457,IPIXUNA DO PARA,1371.216502444789,1999,FLUORADOS
1503507,IRITUIA,1335.151220343678,1999,FLUORADOS
1503606,ITAITUBA,669.7213969981086,1999,FLUORADOS
1503705,ITUPIRANGA,1396.997062663403,1999,FLUORADOS
1503754,JACAREACANGA,610.2198573969662,1999,FLUORADOS
1503804,JACUNDA,1194.111370290565,1999,FLUORADOS
1503903,JURUTI,643.9120557190303,1999,FLUORADOS
1504000,LIMOEIRO DO AJURU,1394.431414169606,1999,FLUORADOS
1504059,MAE DO RIO,1312.65935471043,1999,FLUORADOS
1504109,MAGALHAES BARATA,1413.437896975677,1999,FLUORADOS
1504208,MARABA,1239.596008950812,1999,FLUORADOS
1504307,MARACANA,1370.444930346359,1999,FLUORADOS
1504406,MARAPANIM,1339.952737763791,1999,FLUORADOS
1504422,MARITUBA,1229.237222314693,1999,FLUORADOS
1504455,MEDICILANDIA,1095.422180880227,1999,FLUORADOS
1504505,MELGACO,997.9005004922116,1999,FLUORADOS
1504604,MOCAJUBA,1721.703152444752,1999,FLUORADOS
1504703,MOJU,1464.010380543713,1999,FLUORADOS
1504752,MOJUI DOS CAMPOS,743.8650359221024,1999,FLUORADOS
1504802,MONTE ALEGRE,815.5617151297238,1999,FLUORADOS
1504901,MUANA,1437.097925088099,1999,FLUORADOS
1504950,NOVA ESPERANCA DO PIRIA,1375.259030160881,1999,FLUORADOS
1504976,NOVA IPIXUNA,1169.349610102238,1999,FLUORADOS
1505007,NOVA TIMBOTEUA,1308.765746605821,1999,FLUORADOS
1505031,NOVO PROGRESSO,707.6313329854278,1999,FLUORADOS
1505064,NOVO REPARTIMENTO,1275.975937851219,1999,FLUORADOS
